index,data,seed,e,kappa,cl_ml_ratio,ml_sat,ml_unsat,cl_sat,cl_unsat,lambda_minus,lambda_plus,ARI,p1_slvr_status,p1_clause_gen,p1_solver,p1_total,p2_slvr_status,p2_clause_gen,p2_solver,p2_total,total_time,final_slvr_status,total_slvr_time
672,wingnut,2352,0.1,0.1,1,55,0,46,0,1094,67,1,OPTIMUM,0.20673,0.2077,0.45156,OPTIMUM,0.21044,1.24626,41.77039,42.22195,OPTIMUM,1.45396
673,wingnut,2352,0.1,0.1,2,55,0,46,0,1094,67,1,OPTIMUM,0.20344,0.22008,0.46145,OPTIMUM,0.21205,0.95154,44.06088,44.52233,OPTIMUM,1.17162
674,wingnut,2352,0.1,0.1,3,55,0,46,0,1094,67,1,OPTIMUM,0.2096,0.21727,0.46893,OPTIMUM,0.21131,0.9232,44.41602,44.88495,OPTIMUM,1.14047
675,wingnut,2352,0.1,0.1,5,55,0,46,0,1094,67,1,OPTIMUM,0.19679,0.21005,0.46219,OPTIMUM,0.20197,1.19109,41.99531,42.4575,OPTIMUM,1.40114
676,wingnut,2352,0.1,0.25,1,132,0,122,0,1094,67,1,OPTIMUM,0.19902,0.18723,0.42966,OPTIMUM,0.19759,0.6145,12.18051,12.61017,OPTIMUM,0.80173
677,wingnut,2352,0.1,0.25,2,132,0,122,0,1094,67,1,OPTIMUM,0.2127,0.19284,0.45628,OPTIMUM,0.20616,0.4877,12.35868,12.81496,OPTIMUM,0.68054
678,wingnut,2352,0.1,0.25,3,132,0,122,0,1094,67,1,OPTIMUM,0.21261,0.20135,0.45231,OPTIMUM,0.20848,0.58516,12.6629,13.11521,OPTIMUM,0.78651
679,wingnut,2352,0.1,0.25,5,132,0,122,0,1094,67,1,OPTIMUM,0.1982,0.19254,0.43036,OPTIMUM,0.20872,0.62513,12.51704,12.9474,OPTIMUM,0.81767
680,wingnut,2352,0.1,0.5,1,245,0,263,0,1094,67,1,OPTIMUM,0.19563,0.18596,0.42692,OPTIMUM,0.2003,0.38543,10.96606,11.39298,OPTIMUM,0.57139
681,wingnut,2352,0.1,0.5,2,245,0,263,0,1094,67,1,OPTIMUM,0.20898,0.1913,0.43774,OPTIMUM,0.21473,0.28068,11.44673,11.88447,OPTIMUM,0.47198
682,wingnut,2352,0.1,0.5,3,245,0,263,0,1094,67,1,OPTIMUM,0.20368,0.18409,0.43759,OPTIMUM,0.20579,0.36562,11.15496,11.59255,OPTIMUM,0.54971
683,wingnut,2352,0.1,0.5,5,245,0,263,0,1094,67,1,OPTIMUM,0.20177,0.19054,0.43453,OPTIMUM,0.20026,0.37801,11.07406,11.50859,OPTIMUM,0.56855
684,wingnut,2352,0.1,0.7,1,337,0,374,0,1094,67,1,OPTIMUM,0.19975,0.17402,0.43111,OPTIMUM,0.20049,0.32103,4.363,4.79411,OPTIMUM,0.49505
685,wingnut,2352,0.1,0.7,2,337,0,374,0,1094,67,1,OPTIMUM,0.20573,0.17695,0.42048,OPTIMUM,0.21389,0.32867,4.67257,5.09305,OPTIMUM,0.50562
686,wingnut,2352,0.1,0.7,3,337,0,374,0,1094,67,1,OPTIMUM,0.2024,0.17723,0.41953,OPTIMUM,0.20595,0.34228,4.48806,4.90759,OPTIMUM,0.51951
687,wingnut,2352,0.1,0.7,5,337,0,374,0,1094,67,1,OPTIMUM,0.20159,0.17379,0.41747,OPTIMUM,0.2027,0.35523,4.46645,4.88392,OPTIMUM,0.52902
688,wingnut,2352,0.1,1,1,483,0,533,0,1094,67,1,OPTIMUM,0.19493,0.17516,0.42279,OPTIMUM,0.20088,0.2021,2.82542,3.24821,OPTIMUM,0.37726
689,wingnut,2352,0.1,1,2,483,0,533,0,1094,67,1,OPTIMUM,0.21545,0.17245,0.43091,OPTIMUM,0.21289,0.16403,2.93601,3.36692,OPTIMUM,0.33648
690,wingnut,2352,0.1,1,3,483,0,533,0,1094,67,1,OPTIMUM,0.20925,0.16217,0.41324,OPTIMUM,0.20298,0.16101,2.81043,3.22367,OPTIMUM,0.32318
691,wingnut,2352,0.1,1,5,483,0,533,0,1094,67,1,OPTIMUM,0.20069,0.16772,0.41258,OPTIMUM,0.20377,0.16301,2.79327,3.20585,OPTIMUM,0.33073
692,wingnut,2352,0.1,1.5,1,731,0,793,0,1094,67,1,OPTIMUM,0.23808,0.17623,0.48001,OPTIMUM,0.20541,0.14819,2.15781,2.63782,OPTIMUM,0.32442
693,wingnut,2352,0.1,1.5,2,731,0,793,0,1094,67,1,OPTIMUM,0.19826,0.16885,0.42759,OPTIMUM,0.21211,0.15619,2.33094,2.75853,OPTIMUM,0.32504
694,wingnut,2352,0.1,1.5,3,731,0,793,0,1094,67,1,OPTIMUM,0.24963,0.16827,0.45866,OPTIMUM,0.20442,0.14396,2.14389,2.60255,OPTIMUM,0.31223
695,wingnut,2352,0.1,1.5,5,731,0,793,0,1094,67,1,OPTIMUM,0.20187,0.16172,0.40702,OPTIMUM,0.2019,0.15782,2.19614,2.60316,OPTIMUM,0.31954
696,wingnut,2352,0.1,1.75,1,865,0,913,0,1094,67,1,OPTIMUM,0.21695,0.16737,0.42772,OPTIMUM,0.19825,0.14996,1.9636,2.39132,OPTIMUM,0.31733
697,wingnut,2352,0.1,1.75,2,865,0,913,0,1094,67,1,OPTIMUM,0.20666,0.17308,0.41894,OPTIMUM,0.20455,0.15651,2.05831,2.47725,OPTIMUM,0.32959
698,wingnut,2352,0.1,1.75,3,865,0,913,0,1094,67,1,OPTIMUM,0.23056,0.18628,0.45904,OPTIMUM,0.2154,0.15763,2.17013,2.62917,OPTIMUM,0.34391
699,wingnut,2352,0.1,1.75,5,865,0,913,0,1094,67,1,OPTIMUM,0.20391,0.17934,0.42727,OPTIMUM,0.19732,0.15302,1.9856,2.41287,OPTIMUM,0.33236
700,wingnut,2352,0.1,2,1,990,0,1042,0,1094,67,1,OPTIMUM,0.21736,0.15987,0.4363,OPTIMUM,0.20993,0.15653,2.14719,2.58349,OPTIMUM,0.3164
701,wingnut,2352,0.1,2,2,990,0,1042,0,1094,67,1,OPTIMUM,0.21273,0.16217,0.4153,OPTIMUM,0.21295,0.15096,2.16256,2.57786,OPTIMUM,0.31313
702,wingnut,2352,0.1,2,3,990,0,1042,0,1094,67,1,OPTIMUM,0.21757,0.16607,0.42783,OPTIMUM,0.20581,0.14653,2.0525,2.48033,OPTIMUM,0.3126
703,wingnut,2352,0.1,2,5,990,0,1042,0,1094,67,1,OPTIMUM,0.20861,0.15815,0.41032,OPTIMUM,0.20211,0.15279,1.99157,2.40189,OPTIMUM,0.31094
704,chainlink,3556,0.1,0.1,1,54,0,46,0,989,4,0.864764634,OPTIMUM,0.21017,1.3847,1.65448,OPTIMUM,0.21055,3.94219,14.40801,16.06249,OPTIMUM,5.32689
705,chainlink,3556,0.1,0.1,2,54,0,46,0,989,4,0.864764634,OPTIMUM,0.20808,1.38813,1.64398,OPTIMUM,0.2213,3.99026,14.51803,16.16201,OPTIMUM,5.37839
706,chainlink,3556,0.1,0.1,3,54,0,46,0,989,4,0.864764634,OPTIMUM,0.21435,1.37428,1.63212,OPTIMUM,0.21342,3.91315,14.34586,15.97798,OPTIMUM,5.28743
707,chainlink,3556,0.1,0.1,5,54,0,46,0,989,4,0.864764634,OPTIMUM,0.21484,1.37105,1.64119,OPTIMUM,0.21228,3.91327,14.43231,16.0735,OPTIMUM,5.28432
708,chainlink,3556,0.1,0.25,1,119,1,128,2,989,4,0.894810716,OPTIMUM,0.21246,14.753,15.0098,OPTIMUM,0.21696,2.1498,4.7309,19.7407,OPTIMUM,16.9028
709,chainlink,3556,0.1,0.25,2,117,3,129,1,989,3,0.891026925,OPTIMUM,0.20872,17.2403,17.49812,OPTIMUM,0.22493,1.74217,4.29458,21.7927,OPTIMUM,18.98247
710,chainlink,3556,0.1,0.25,3,114,6,130,0,989,8,0.857333218,OPTIMUM,0.2137,15.88544,16.15831,OPTIMUM,0.21156,2.58831,5.21193,21.37024,OPTIMUM,18.47375
711,chainlink,3556,0.1,0.25,5,114,6,130,0,989,8,0.857333218,OPTIMUM,0.20991,7.03012,7.29459,OPTIMUM,0.21817,2.59397,5.22438,12.51897,OPTIMUM,9.62409
712,chainlink,3556,0.1,0.5,1,244,5,248,3,989,4,0.929225195,OPTIMUM,0.21447,54.06742,54.34328,OPTIMUM,0.21624,0.82128,3.43413,57.77741,OPTIMUM,54.8887
713,chainlink,3556,0.1,0.5,2,244,5,248,3,989,4,0.929225195,OPTIMUM,0.21303,128.72091,128.99424,OPTIMUM,0.21627,0.80089,3.46298,132.45722,OPTIMUM,129.5218
714,chainlink,3556,0.1,0.5,3,244,5,248,3,989,4,0.929225195,OPTIMUM,0.21039,108.42819,108.70275,OPTIMUM,0.22298,0.78737,3.40866,112.11141,OPTIMUM,109.21556
715,chainlink,3556,0.1,0.5,5,244,5,248,3,989,4,0.929225195,OPTIMUM,0.21173,111.00979,111.26988,OPTIMUM,0.21896,0.82535,3.4638,114.73368,OPTIMUM,111.83514
716,chainlink,3556,0.1,0.7,1,345,4,342,9,989,11,0.921521463,OPTIMUM,0.21553,325.06863,325.33225,OPTIMUM,0.21989,0.59663,3.23171,328.56396,OPTIMUM,325.66526
717,chainlink,3556,0.1,0.7,2,340,9,346,5,989,3,0.940840822,OPTIMUM,0.21292,394.17987,394.44043,OPTIMUM,0.21883,0.78887,3.44649,397.88692,OPTIMUM,394.96874
718,chainlink,3556,0.1,0.7,3,340,9,346,5,989,3,0.940840822,OPTIMUM,0.21116,552.65847,552.92855,OPTIMUM,0.21568,0.77807,3.4596,556.38815,OPTIMUM,553.43654
719,chainlink,3556,0.1,0.7,5,340,9,346,5,989,3,0.940840822,OPTIMUM,0.20969,594.67331,594.94049,OPTIMUM,0.22002,0.78615,3.44904,598.38953,OPTIMUM,595.45946
720,chainlink,3556,0.1,1,1,488,8,495,9,989,3,0.944728695,OPTIMUM,0.21698,519.33716,519.62179,OPTIMUM,0.20942,0.45177,3.10407,522.72586,OPTIMUM,519.78893
721,chainlink,3556,0.1,1,2,487,9,496,8,989,3,0.936960923,OPTIMUM,0.21195,444.0899,444.37032,OPTIMUM,0.22093,0.35098,2.98988,447.3602,OPTIMUM,444.44088
722,chainlink,3556,0.1,1,3,487,9,496,8,989,3,0.936960923,OPTIMUM,0.21421,542.07882,542.35973,OPTIMUM,0.22367,0.35098,2.98338,545.34311,OPTIMUM,542.4298
723,chainlink,3556,0.1,1,5,487,9,496,8,989,3,0.936960923,OPTIMUM,0.21521,859.87295,860.14298,OPTIMUM,0.21297,0.39729,3.03866,863.18164,OPTIMUM,860.27024
724,chainlink,3556,0.1,1.5,1,733,15,739,13,989,11,0.9525285,SATISFIABLE,0.2183,900.01511,900.29774,OPTIMUM,0.21687,0.34278,2.84236,903.1401,SATISFIABLE,900.35789
725,chainlink,3556,0.1,1.5,2,733,15,739,13,989,11,0.9525285,SATISFIABLE,0.21424,900.01396,900.28597,OPTIMUM,0.21734,0.35589,2.87825,903.16422,SATISFIABLE,900.36985
726,chainlink,3556,0.1,1.5,3,733,15,739,13,989,11,0.9525285,SATISFIABLE,0.21569,900.02107,900.29303,OPTIMUM,0.21645,0.3414,2.85924,903.15227,SATISFIABLE,900.36247
727,chainlink,3556,0.1,1.5,5,733,15,739,13,989,11,0.9525285,SATISFIABLE,0.21204,900.01379,900.27633,OPTIMUM,0.22117,0.34943,2.84678,903.12311,SATISFIABLE,900.36322
728,chainlink,3556,0.1,1.75,1,863,15,856,16,989,11,0.9525285,SATISFIABLE,0.21438,900.01546,900.28417,OPTIMUM,0.21688,0.31703,2.85432,903.13849,SATISFIABLE,900.33249
729,chainlink,3556,0.1,1.75,2,863,15,856,16,989,11,0.9525285,SATISFIABLE,0.21358,900.01853,900.29052,OPTIMUM,0.21861,0.32158,2.87216,903.16268,SATISFIABLE,900.34011
730,chainlink,3556,0.1,1.75,3,861,17,857,15,989,11,0.960360326,SATISFIABLE,0.21231,900.01393,900.28657,OPTIMUM,0.21444,0.33515,2.86051,903.14708,SATISFIABLE,900.34908
731,chainlink,3556,0.1,1.75,5,861,17,857,15,989,11,0.960360326,SATISFIABLE,0.21376,900.02981,900.29472,OPTIMUM,0.22041,0.37409,2.91778,903.2125,SATISFIABLE,900.4039
732,chainlink,3556,0.1,2,1,990,18,974,18,989,11,0.956440411,SATISFIABLE,0.21269,900.0149,900.28522,OPTIMUM,0.2145,0.35704,2.92388,903.2091,SATISFIABLE,900.37194
733,chainlink,3556,0.1,2,2,990,18,974,18,989,11,0.956440411,SATISFIABLE,0.21441,900.01479,900.2931,OPTIMUM,0.21997,0.33189,2.89137,903.18447,SATISFIABLE,900.34668
734,chainlink,3556,0.1,2,3,990,18,974,18,989,11,0.956440411,SATISFIABLE,0.23365,900.01551,900.31238,OPTIMUM,0.21406,0.32883,2.87226,903.18464,SATISFIABLE,900.34434
735,chainlink,3556,0.1,2,5,990,18,974,18,989,14,0.956440405,SATISFIABLE,0.21447,900.04165,900.3233,OPTIMUM,0.21744,0.34424,2.94255,903.26585,SATISFIABLE,900.38589
736,glass,3556,0.1,0.1,1,4,0,17,0,1069,15,0.177235891,OPTIMUM,0.33427,2.93173,3.32035,OPTIMUM,0.33613,3.30964,3.98223,7.30258,OPTIMUM,6.24137
737,glass,3556,0.1,0.1,2,4,0,17,0,1069,15,0.177235891,OPTIMUM,0.33905,2.94359,3.34114,OPTIMUM,0.33431,3.35357,4.01795,7.35909,OPTIMUM,6.29716
738,glass,3556,0.1,0.1,3,4,0,17,0,1069,15,0.177235891,OPTIMUM,0.33799,2.952,3.34582,OPTIMUM,0.33367,3.31933,3.99366,7.33948,OPTIMUM,6.27133
739,glass,3556,0.1,0.1,5,4,0,17,0,1069,15,0.177235891,OPTIMUM,0.3623,2.95894,3.39743,OPTIMUM,0.33441,3.31795,3.98992,7.38735,OPTIMUM,6.27689
740,glass,3556,0.1,0.25,1,7,0,46,0,1070,15,0.173484613,OPTIMUM,0.35125,0.51061,0.9162,OPTIMUM,0.33714,49.11891,49.81063,50.72683,OPTIMUM,49.62952
741,glass,3556,0.1,0.25,2,7,0,46,0,1070,15,0.173484613,OPTIMUM,0.33472,0.51053,0.9218,OPTIMUM,0.3382,49.18177,49.86674,50.78854,OPTIMUM,49.6923
742,glass,3556,0.1,0.25,3,7,0,46,0,1070,15,0.173484613,OPTIMUM,0.33038,0.51792,0.93264,OPTIMUM,0.33664,49.07974,49.75804,50.69068,OPTIMUM,49.59766
743,glass,3556,0.1,0.25,5,7,0,46,0,1070,15,0.173484613,OPTIMUM,0.34114,0.52204,0.9216,OPTIMUM,0.34049,49.0859,49.77718,50.69878,OPTIMUM,49.60794
744,glass,3556,0.1,0.5,1,22,0,85,0,1198,11,0.214873213,OPTIMUM,0.34164,24.65353,25.05521,SATISFIABLE,0.34189,900.01532,900.69355,925.74876,SATISFIABLE,924.66885
745,glass,3556,0.1,0.5,2,22,0,85,0,1198,11,0.214873213,OPTIMUM,0.34458,24.82684,25.2356,SATISFIABLE,0.33195,900.01563,900.69951,925.93511,SATISFIABLE,924.84247
746,glass,3556,0.1,0.5,3,22,0,85,0,1198,11,0.214873213,OPTIMUM,0.33337,25.05782,25.45212,SATISFIABLE,0.34808,900.01589,900.70912,926.16124,SATISFIABLE,925.07371
747,glass,3556,0.1,0.5,5,22,0,85,0,1198,11,0.214873213,OPTIMUM,0.33498,24.87061,25.26071,SATISFIABLE,0.3365,900.01587,900.68633,925.94704,SATISFIABLE,924.88648
748,glass,3556,0.1,0.7,1,31,0,118,0,1343,9,0.308601678,OPTIMUM,0.33852,52.86635,53.26124,SATISFIABLE,0.35092,900.01532,900.58229,953.84353,SATISFIABLE,952.88167
749,glass,3556,0.1,0.7,2,31,0,118,0,1343,9,0.308601678,OPTIMUM,0.34663,237.9629,238.38749,SATISFIABLE,0.33495,900.01435,900.56889,1138.95638,SATISFIABLE,1137.97725
750,glass,3556,0.1,0.7,3,31,0,118,0,1343,9,0.308601678,OPTIMUM,0.33875,53.00746,53.409,SATISFIABLE,0.33371,900.01541,900.56187,953.97087,SATISFIABLE,953.02287
751,glass,3556,0.1,0.7,5,31,0,118,0,1343,9,0.308601678,OPTIMUM,0.34522,77.02349,77.4343,SATISFIABLE,0.33724,900.01392,900.57792,978.01222,SATISFIABLE,977.03741
752,glass,3556,0.1,1,1,43,4,166,1,1479,10,0.296487054,SATISFIABLE,0.35006,900.01558,900.42293,SATISFIABLE,0.33361,900.01425,900.51931,1800.94224,SATISFIABLE,1800.02983
753,glass,3556,0.1,1,2,41,6,167,0,1479,4,0.25367184,SATISFIABLE,0.3467,900.01502,900.43905,SATISFIABLE,0.33669,900.01587,900.52509,1800.96414,SATISFIABLE,1800.03089
754,glass,3556,0.1,1,3,41,6,167,0,1479,2,0.276483892,SATISFIABLE,0.34557,900.01421,900.44667,SATISFIABLE,0.33227,900.01555,900.53134,1800.97801,SATISFIABLE,1800.02976
755,glass,3556,0.1,1,5,40,7,167,0,1471,11,0.167850132,SATISFIABLE,0.34037,900.01141,900.40885,SATISFIABLE,0.33166,900.01639,900.54077,1800.94962,SATISFIABLE,1800.0278
756,glass,3556,0.1,1.5,1,65,13,239,4,1481,3,0.466817013,SATISFIABLE,0.34612,900.01595,900.45346,OPTIMUM,0.34528,175.57234,176.10395,1076.55741,SATISFIABLE,1075.58829
757,glass,3556,0.1,1.5,2,57,21,242,1,1479,3,0.361681289,SATISFIABLE,0.34498,900.01478,900.44313,OPTIMUM,0.33942,322.46415,322.98895,1223.43208,SATISFIABLE,1222.47893
758,glass,3556,0.1,1.5,3,49,29,243,0,1469,3,0.298923321,SATISFIABLE,0.34365,900.01364,900.42819,OPTIMUM,0.3412,269.83284,270.37246,1170.80065,SATISFIABLE,1169.84648
759,glass,3556,0.1,1.5,5,58,20,243,0,1479,9,0.372286359,SATISFIABLE,0.34887,900.01566,900.43196,OPTIMUM,0.3313,300.36421,300.88635,1201.31831,SATISFIABLE,1200.37987
760,glass,3556,0.1,1.75,1,81,12,274,7,1479,3,0.598848103,SATISFIABLE,0.33759,900.01556,900.42148,OPTIMUM,0.33585,103.67523,104.18972,1004.6112,SATISFIABLE,1003.69079
761,glass,3556,0.1,1.75,2,70,23,279,2,1479,3,0.520082469,SATISFIABLE,0.36053,900.0149,900.44444,OPTIMUM,0.33598,338.56642,339.08349,1239.52793,SATISFIABLE,1238.58132
762,glass,3556,0.1,1.75,3,51,42,281,0,1469,1,0.244370114,SATISFIABLE,0.34605,900.0145,900.44625,SATISFIABLE,0.33853,900.01531,900.53989,1800.98614,SATISFIABLE,1800.02981
763,glass,3556,0.1,1.75,5,49,44,281,0,1479,7,0.28093045,SATISFIABLE,0.34388,900.01117,900.42918,SATISFIABLE,0.35687,900.01456,900.55744,1800.98662,SATISFIABLE,1800.02573
764,glass,3556,0.1,2,1,77,29,307,15,1474,11,0.357469069,SATISFIABLE,0.35611,900.01562,900.44242,OPTIMUM,0.33891,50.58909,51.11699,951.55941,SATISFIABLE,950.60471
765,glass,3556,0.1,2,2,58,48,309,13,1474,4,0.247478629,SATISFIABLE,0.34548,900.01276,900.42572,OPTIMUM,0.33647,110.86138,111.47377,1011.89949,SATISFIABLE,1010.87414
766,glass,3556,0.1,2,3,61,45,321,1,1480,4,0.312084526,SATISFIABLE,0.34637,900.01591,900.43331,OPTIMUM,0.3335,205.20926,205.77834,1106.21165,SATISFIABLE,1105.22517
767,glass,3556,0.1,2,5,63,43,322,0,1477,4,0.323685669,SATISFIABLE,0.34762,900.01517,900.43842,OPTIMUM,0.34807,145.00315,145.56103,1045.99945,SATISFIABLE,1045.01832
768,ionosphere,3556,0.1,0.1,1,22,0,13,0,3572,502,0.270333666,OPTIMUM,0.3713,8.98958,9.43324,OPTIMUM,0.3816,1.26328,1.94558,11.37882,OPTIMUM,10.25286
769,ionosphere,3556,0.1,0.1,2,22,0,13,0,3572,502,0.270333666,OPTIMUM,0.37062,9.11092,9.55667,OPTIMUM,0.38548,1.27294,1.95548,11.51215,OPTIMUM,10.38386
770,ionosphere,3556,0.1,0.1,3,22,0,13,0,3572,502,0.270333666,OPTIMUM,0.37515,8.71862,9.17259,OPTIMUM,0.38573,1.22274,1.90947,11.08206,OPTIMUM,9.94136
771,ionosphere,3556,0.1,0.1,5,22,0,13,0,3572,502,0.270333666,OPTIMUM,0.38643,8.99393,9.43179,OPTIMUM,0.38545,1.26675,1.94498,11.37677,OPTIMUM,10.26068
772,ionosphere,3556,0.1,0.25,1,54,0,33,0,3573,131,0.437900415,OPTIMUM,0.36524,32.29154,32.73415,OPTIMUM,0.39185,134.85941,135.54876,168.28291,OPTIMUM,167.15095
773,ionosphere,3556,0.1,0.25,2,54,0,33,0,3573,131,0.437900415,OPTIMUM,0.37868,36.25173,36.69235,OPTIMUM,0.38782,138.696,139.38741,176.07976,OPTIMUM,174.94773
774,ionosphere,3556,0.1,0.25,3,54,0,33,0,3573,131,0.437900415,OPTIMUM,0.36574,71.93629,72.37298,OPTIMUM,0.39127,166.90118,167.61551,239.98849,OPTIMUM,238.83747
775,ionosphere,3556,0.1,0.25,5,54,0,33,0,3573,131,0.438785723,OPTIMUM,0.37346,36.95398,37.40005,OPTIMUM,0.3826,184.01027,184.67919,222.07924,OPTIMUM,220.96425
776,ionosphere,3556,0.1,0.5,1,108,1,58,8,3576,99,0.587126686,SATISFIABLE,0.37298,900.01667,900.45066,OPTIMUM,0.39423,51.45185,52.1259,952.57656,SATISFIABLE,951.46852
777,ionosphere,3556,0.1,0.5,2,106,3,64,2,3576,99,0.57942831,SATISFIABLE,0.37376,900.01175,900.45438,OPTIMUM,0.39418,69.53648,70.17873,970.63311,SATISFIABLE,969.54823
778,ionosphere,3556,0.1,0.5,3,105,4,65,1,3577,99,0.562457751,SATISFIABLE,0.3655,900.01372,900.44112,OPTIMUM,0.38584,79.16511,79.79758,980.2387,SATISFIABLE,979.17883
779,ionosphere,3556,0.1,0.5,5,101,8,65,1,3576,99,0.645095923,SATISFIABLE,0.37176,900.01361,900.46181,OPTIMUM,0.3842,79.25086,79.88365,980.34546,SATISFIABLE,979.26447
780,ionosphere,3556,0.1,0.7,1,145,9,84,7,3576,99,0.580099518,SATISFIABLE,0.36855,900.01327,900.43948,OPTIMUM,0.39208,32.00622,32.65139,933.09087,SATISFIABLE,932.01949
781,ionosphere,3556,0.1,0.7,2,145,9,85,6,3575,99,0.644595397,SATISFIABLE,0.37035,900.01441,900.45386,OPTIMUM,0.38548,22.82403,23.50808,923.96194,SATISFIABLE,922.83844
782,ionosphere,3556,0.1,0.7,3,147,7,86,5,3576,99,0.61617594,SATISFIABLE,0.39855,900.01484,900.47172,OPTIMUM,0.39545,22.92536,23.61506,924.08678,SATISFIABLE,922.9402
783,ionosphere,3556,0.1,0.7,5,130,24,87,4,3575,15,0.523860849,SATISFIABLE,0.3673,900.01266,900.44969,OPTIMUM,0.41699,35.87833,36.59336,937.04305,SATISFIABLE,935.89099
784,ionosphere,3556,0.1,1,1,190,15,127,19,3577,99,0.624606578,SATISFIABLE,0.38098,900.01309,900.47531,OPTIMUM,0.40939,8.08411,8.80807,909.28338,SATISFIABLE,908.0972
785,ionosphere,3556,0.1,1,2,187,18,133,13,3575,99,0.69301848,SATISFIABLE,0.38276,900.01683,900.45959,OPTIMUM,0.4043,5.41713,6.1327,906.59229,SATISFIABLE,905.43396
786,ionosphere,3556,0.1,1,3,191,14,131,15,3576,99,0.683518384,SATISFIABLE,0.38609,900.01388,900.46761,OPTIMUM,0.40602,9.40208,10.1288,910.59641,SATISFIABLE,909.41596
787,ionosphere,3556,0.1,1,5,171,34,135,11,3575,99,0.636853165,SATISFIABLE,0.40344,900.01279,900.4764,OPTIMUM,0.3844,6.06061,6.77093,907.24733,SATISFIABLE,906.0734
788,ionosphere,3556,0.1,1.5,1,275,21,195,35,3576,99,0.711429253,SATISFIABLE,0.37268,900.01395,900.44764,OPTIMUM,0.38358,10.88575,11.56138,912.00902,SATISFIABLE,910.8997
789,ionosphere,3556,0.1,1.5,2,265,31,204,26,3577,99,0.722122443,SATISFIABLE,0.37276,900.02263,900.47334,OPTIMUM,0.38402,2.66066,3.38147,903.85481,SATISFIABLE,902.68329
790,ionosphere,3556,0.1,1.5,3,256,40,206,24,3577,56,0.693393748,SATISFIABLE,0.37632,900.01337,900.47507,OPTIMUM,0.38629,14.2794,14.9425,915.41757,SATISFIABLE,914.29277
791,ionosphere,3556,0.1,1.5,5,254,42,199,31,3577,15,0.723849267,SATISFIABLE,0.37734,900.01463,900.47313,OPTIMUM,0.38251,10.08988,10.74165,911.21478,SATISFIABLE,910.10451
792,ionosphere,3556,0.1,1.75,1,313,29,228,44,3575,28,0.692407097,SATISFIABLE,0.38307,900.01372,900.46095,OPTIMUM,0.40268,6.2949,7.01268,907.47363,SATISFIABLE,906.30862
793,ionosphere,3556,0.1,1.75,2,306,36,235,37,3577,99,0.762274829,SATISFIABLE,0.37553,900.01296,900.44754,OPTIMUM,0.38171,2.75131,3.42821,903.87575,SATISFIABLE,902.76427
794,ionosphere,3556,0.1,1.75,3,304,38,238,34,3577,56,0.742392259,SATISFIABLE,0.37049,900.03678,900.49824,OPTIMUM,0.39156,3.28394,3.96236,904.4606,SATISFIABLE,903.32072
795,ionosphere,3556,0.1,1.75,5,297,45,242,30,3577,9,0.674284213,SATISFIABLE,0.37439,900.01314,900.46001,OPTIMUM,0.38207,15.17798,15.83976,916.29977,SATISFIABLE,915.19112
796,ionosphere,3556,0.1,2,1,352,41,253,56,3577,99,0.702588802,SATISFIABLE,0.36975,900.01375,900.45361,OPTIMUM,0.38901,12.46247,13.13298,913.58659,SATISFIABLE,912.47622
797,ionosphere,3556,0.1,2,2,365,28,254,55,3576,99,0.691966891,SATISFIABLE,0.36826,900.01202,900.45562,OPTIMUM,0.38805,9.54507,10.22189,910.67751,SATISFIABLE,909.55709
798,ionosphere,3556,0.1,2,3,355,38,272,37,3577,99,0.742392259,SATISFIABLE,0.39207,900.01406,900.48804,OPTIMUM,0.40153,3.35337,4.0545,904.54254,SATISFIABLE,903.36743
799,ionosphere,3556,0.1,2,5,337,56,252,57,3577,99,0.608075636,SATISFIABLE,0.36875,900.01271,900.46167,OPTIMUM,0.38936,10.91128,11.58534,912.04701,SATISFIABLE,910.92399
800,iris,3556,0.1,0.1,1,5,0,10,0,755,33,0.624954211,OPTIMUM,0.05494,0.09787,0.16512,OPTIMUM,0.06039,0.57695,1.6308,1.79592,OPTIMUM,0.67482
801,iris,3556,0.1,0.1,2,5,0,10,0,755,33,0.624954211,OPTIMUM,0.05584,0.10495,0.18534,OPTIMUM,0.06235,0.5724,1.63664,1.82198,OPTIMUM,0.67735
802,iris,3556,0.1,0.1,3,5,0,10,0,755,33,0.624954211,OPTIMUM,0.05817,0.10397,0.17465,OPTIMUM,0.0616,0.5857,1.65345,1.8281,OPTIMUM,0.68967
803,iris,3556,0.1,0.1,5,5,0,10,0,755,33,0.624954211,OPTIMUM,0.05509,0.10497,0.17246,OPTIMUM,0.06154,0.59424,1.66229,1.83475,OPTIMUM,0.69921
804,iris,3556,0.1,0.25,1,15,0,22,0,755,23,0.920752551,OPTIMUM,0.05979,0.08709,0.1603,OPTIMUM,0.06335,0.21646,0.69301,0.85331,OPTIMUM,0.30355
805,iris,3556,0.1,0.25,2,15,0,22,0,755,23,0.920752551,OPTIMUM,0.05532,0.08824,0.15912,OPTIMUM,0.06033,0.25,0.72253,0.88165,OPTIMUM,0.33824
806,iris,3556,0.1,0.25,3,15,0,22,0,755,23,0.920752551,OPTIMUM,0.05806,0.08819,0.17062,OPTIMUM,0.06223,0.24862,0.75237,0.92299,OPTIMUM,0.33681
